T,P
374.46328269921776, 1.1028193736799046e-7
376.50081631064654, 13.152848659356664
381.2550614039802, 1.0532754888654843e-7
383.2925950154089, 13.969390658903372
388.0468401087426, 1.0011853627360555e-7
390.08437372017136, 14.836624402443393
394.83861881350504, 9.607649680637426e-8
396.8761524249337, 15.732740638393208
401.6303975182674, 9.205162675273151e-8
403.66793112969617, 16.656559671374936
408.42217622302985, 8.819536795665096e-8
410.4597098344585, 17.69061555477159
415.2139549277922, 8.463469706216677e-8
417.2514885392209, 18.75910980201872
422.00573363255455, 8.134661215316378e-8
424.04326724398334, 19.892139958311187
428.797512337317, 7.7815375995973e-8
430.8350459487457, 20.860863165858014
435.58929104207937, 7.467377172727289e-8
437.62682465350815, 21.84211471186332
442.38106974684183, 7.165900199808094e-8
444.4186033582705, 22.86952228645088
449.1728484516042, 6.865703813799913e-8
451.21038206303297, 23.983240419885693
453.58750460969975, 6.508940672814107e-8
458.0021607677953, 25.031884855193866
462.756405861129, 6.403203004166782e-8
464.79393947255767, 26.25090743590594
469.54818456589135, 6.067266435170371e-8
471.58571817732013, 27.44216497736588
476.3399632706538, 5.8130943973242866e-8
478.3774968820825, 28.77856529098793
483.13174197541616, 5.5872538304417346e-8
485.16927558684495, 30.08452711417396
489.9235206801786, 5.344712534335758e-8
491.9610542916073, 31.59965321207037
496.715299384941, 5.1289329214002126e-8
498.75283299636976, 33.03363507682332
503.50707808970344, 4.929672245536292e-8
505.5446117011321, 34.53269056674046
510.2988567944658, 4.700751329278804e-8
512.3363904058945, 36.21439091879625
517.0906354992281, 4.50382581800662e-8
519.1281691106569, 37.857788062179516
523.8824142039906, 4.315149978813074e-8
525.9199478154193, 39.70141664910285
530.674192908753, 4.1212929441892735e-8
532.7117265201817, 41.503053872705934
537.4659716135154, 3.9486423053260875e-8
539.5035052249441, 43.59324328556565
544.2577503182778, 3.7772327270866536e-8
546.2952839297066, 45.49931649285984
551.0495290230402, 3.613263995913215e-8
553.0870626344689, 47.71507829156647
557.8413077278026, 3.4618958826235926e-8
557.8413077278026, 49.09599902706303
564.6330864325649, 3.306371075078815e-8
571.4248651373274, 3.1678594268748286e-8
578.2166438420898, 3.0351503568608145e-8
585.0084225468522, 2.894206016940248e-8
591.8002012516146, 2.7773595728931545e-8
598.591979956377, 2.65679508611583e-8
605.3837586611394, 2.541464273657722e-8
612.1755373659017, 2.431139943021178e-8
618.9673160706642, 2.3256047640782206e-8
625.7590947754265, 2.2317141960429836e-8
632.550873480189, 2.1280793024563724e-8
639.3426521849514, 2.038929063418251e-8
646.1344308897138, 1.9411674008135302e-8
652.9262095944762, 1.8335048686666837e-8
659.7179882992385, 1.7373121766003405e-8
666.509767004001, 1.6461661218051046e-8
673.3015457087633, 1.5548651794270203e-8
680.0933244135258, 1.47562801855448e-8
686.8851031182882, 1.3982109175589937e-8
693.6768818230506, 1.3206622590575792e-8
700.468660527813, 1.2533602644770584e-8
707.2604392325753, 1.1876041816711775e-8
714.0522179373378, 1.1217363573231478e-8
720.8439966421001, 1.0628857691171455e-8
727.6357753468626, 1.0071227083052405e-8
734.427554051625, 9.437558830883241e-9
741.2193327563874, 8.829753843430747e-9
748.0111114611498, 8.261093184442043e-9
754.8028901659121, 7.716814961577321e-9
761.5946688706746, 7.231283197802066e-9
768.3864475754369, 6.754853519543107e-9
775.1782262801994, 6.3198222013537126e-9
781.9700049849617, 5.91280810770633e-9
788.7617836897241, 5.5232455380619985e-9
795.5535623944866, 5.167533192834198e-9
802.3453410992489, 4.758703105278568e-9
809.1371198040114, 4.286046910735462e-9
815.9288985087737, 3.8910519106222646e-9
822.7206772135362, 3.5045748078997973e-9
829.5124559182985, 3.171529253514161e-9
836.3042346230609, 2.865587997509439e-9
843.0960133278234, 2.5850587545329102e-9
849.8877920325857, 2.346824011818875e-9
856.6795707373482, 2.1103790851654153e-9
863.4713494421105, 1.8620018920596865e-9
870.263128146873, 1.5865576777374033e-9
877.0549068516353, 1.3540040741554e-9
883.8466855563977, 1.1555375884247364e-9
890.6384642611602, 9.645198237086712e-10
897.4302429659225, 7.556207602840166e-10
904.222021670685, 5.89157659127211e-10
910.3346225049711, 4.4821832767621876e-10
915.4284565335429, 3.2222812633168386e-10
919.8431126916385, 2.399724924427816e-10
923.3069198310673, 1.7691599240011391e-10
924.9369467202102, 1.271288897095321e-10
926.4311380352581, 8.060111672548596e-11
927.7894937762105, 5.1877289137695624e-11
928.4686716466867, 2.7258599855065262e-11
927.6536582021151, 3.591517607238994e-11
928.6724250078296, 1.2617145166806252e-11
928.6724250078296, 1.7323390200411167e-11
928.6724250078296, 1.7323390200411167e-13

